query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|AAK07612.2|ARO:3000604|Erm(35),gb|NP_218436.2|ARO:3003470|Mtub_gidB_STR,35.294,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAM09850.1|ARO:3002944|vanH_in_vanD_cl,gb|WP_010891786.1|ARO:3003309|Uure_parC_FLO,26.23,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AIA09786.1|ARO:3000861|rmtC,gb|AAC71220.1|ARO:3004631|Mgen_gyrA_FLO,45.833,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|CCF55073.1|ARO:3003205|Erm(43),gb|NP_218436.2|ARO:3003470|Mtub_gidB_STR,37.5,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF86219.1|ARO:3000375|ErmB,gb|NP_217450.1|ARO:3004976|Mtub_ppsD_PZA,27.451,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAU93796.1|ARO:3000594|ErmR,gb|ADK17136.1|ARO:3004563|Cdif_rpoB_RIF,47.368,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAL27442.1|ARO:3002907|vanE,gb|AAB17902.2|ARO:3003970|ddl,35.083,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF36804.1|ARO:3002952|vanX_in_vanF_cl,gb|AAB17902.2|ARO:3003970|ddl,33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF86641.1|ARO:3002922|vanR_in_vanC_cl,gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST,36.283,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|AAM09852.1|ARO:3003070|vanX_in_vanD_cl,gb|BAB38333.1|ARO:3003288|Ecol_rpoB_RIF,28.049,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAL27446.1|ARO:3002935|vanS_in_vanE_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,26.267,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAD63613.1|ARO:3002816|clbC,gb|CAG39569.1|ARO:3003291|Saur_rpoC_DAP,27.5,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAG06942.1|ARO:3002985|arnA,gb|BAB38333.1|ARO:3003288|Ecol_rpoB_RIF,26.772,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl,gb|WP_000202252.1|ARO:3003818|Abau_parC_FLO,25.758,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABA71727.1|ARO:3002926|vanR_in_vanG_cl,gb|AAG08162.1|ARO:3003582|basR,33.047,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|AAR92235.1|ARO:3000602|Erm(39),gb|NP_217450.1|ARO:3004976|Mtub_ppsD_PZA,37.209,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAA03402.1|ARO:3001306|ErmW,gb|AAL00321.1|ARO:3003042|Spne_PBP2b_AMX,25.439,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAC86410.1|ARO:3000599|Erm(33),gb|VEH83056.1|ARO:3007544|Erhu_gyrA_ENR,31.429,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AHA41500.1|ARO:3002913|vanO,gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS,39.385,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF36803.1|ARO:3002908|vanF,gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS,36.565,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAB05628.1|ARO:3002950|vanX_in_vanB_cl,gb|CAB11883.2|ARO:3007073|Bsub_rpoB_RIF,45.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAF36802.1|ARO:3002945|vanH_in_vanF_cl,gb|AAB17902.2|ARO:3003970|ddl,37.5,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAB20748.1|ARO:3002825|ErmY,gb|CAG39568.1|ARO:3003287|Saur_rpoB_DAP,36.364,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AHA41501.1|ARO:3002954|vanX_in_vanO_cl,gb|CAG39568.1|ARO:3003287|Saur_rpoB_DAP,33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACL82959.1|ARO:3002961|vanY_in_vanM_cl,gb|WP_001153763.1|ARO:3007052|Hpyl_gyrA_FLO,29.31,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAC76093.1|ARO:3002986|bacA,gb|WP_004025678.1|ARO:3003305|Uure_gyrB_FLO,24.038,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABY64751.1|ARO:3002667|rmtD,gb|ABM44583.1|ARO:3003302|Bbac_gyrA_AMU,29.231,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AFJ11385.1|ARO:3002666|rmtF,gb|NP_217456.1|ARO:3004978|Mtub_mas_PZA,31.579,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAC20579.1|ARO:3000859|rmtA,gb|AFC91898.1|ARO:3003043|Spne_PBP2x_AMX,25.6,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACL82961.1|ARO:3002911|vanM,gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS,36.286,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF36805.1|ARO:3002958|vanY_in_vanF_cl,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,21.324,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,27.632,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65956.1|ARO:3000010|vanA,gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS,36.592,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABW06859.1|ARO:3000603|Erm(41),gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,31.148,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_063978071.1|ARO:3000862|sgm,gb|AAK80188.1|ARO:3004561|Cdif_murG_VAN,34.783,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAC75314.1|ARO:3003578|PmrF,gb|WP_004025678.1|ARO:3003305|Uure_gyrB_FLO,21.951,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACL82962.1|ARO:3002953|vanX_in_vanM_cl,gb|WP_010891786.1|ARO:3003309|Uure_parC_FLO,22.727,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAX52582.1|ARO:3003324|Bsub_mprF,gb|ADJ67256.1|ARO:3003769|Saur_mprF,34.696,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAB45459.1|ARO:3002914|vanJ,gb|QTH61293.1|ARO:3007531|Spyo_PBP2x_BLA,40.909,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|KTE89608.1|ARO:3003723|vanI,gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS,35.097,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AJD73064.1|ARO:3001301|RlmA(II),gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,30.159,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACM47284.1|ARO:3002934|vanS_in_vanD_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,27.397,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAC99773.1|ARO:3003770|Lmon_mprF,gb|ADJ67256.1|ARO:3003769|Saur_mprF,29.265,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAN33774.1|ARO:3003772|Bsui_mprF,gb|ADJ67256.1|ARO:3003769|Saur_mprF,37.184,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABG86067.1|ARO:3003773|Cper_mprF,gb|ADJ67256.1|ARO:3003769|Saur_mprF,40.94,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAN00989.1|ARO:3003774|Saga_mprF,gb|ADJ67256.1|ARO:3003769|Saur_mprF,27.836,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAE85478.1|ARO:3003728|vanR_in_vanI_cl,gb|AAG08162.1|ARO:3003582|basR,34.498,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|ACL19707.1|ARO:3003725|vanX_in_vanI_cl,gb|AAL00321.1|ARO:3003042|Spne_PBP2b_AMX,41.379,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|OPG86592.1|ARO:3004626|Erm(49),gb|CAG39568.1|ARO:3003287|Saur_rpoB_DAP,26.437,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_010896559.1|ARO:3004643|Erm(K),gb|CDO13981.1|ARO:3003585|Kleb_PhoP_CST,28.235,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|CDF47262.1|ARO:3004649|cfr(B),gb|WP_010891786.1|ARO:3003309|Uure_parC_FLO,37.143,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ANZ79476.1|ARO:3003908|Erm(47),gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,22.535,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACX65640.1|ARO:3003907|cipA,gb|AAB17902.2|ARO:3003970|ddl,24.299,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA26779.1|ARO:3004652|Erm(O)-lrm,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,34.286,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASU10319.1|ARO:3004662|MCR-3.3,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAL02176.1|ARO:3004669|emtA,gb|AJF82049.1|ARO:3003573|LpxA,22.807,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVZ47168.1|ARO:3004693|MCR-3.12,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ADW66527.1|ARO:3004677|rmtD2,gb|ABM44583.1|ARO:3003302|Bbac_gyrA_AMU,27.692,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|APB03216.1|ARO:3003982|LlmA_23S_CLI,gb|CAG39569.1|ARO:3003291|Saur_rpoC_DAP,21.905,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|APM84488.1|ARO:3004685|MCR-1.5,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ATM29809.1|ARO:3004688|MCR-1.11,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_001572373.1|ARO:3004684|MCR-9.1,gb|CAC29514.1|ARO:3003298|Mlep_gyrA_FLO,46.667,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|ADA63498.1|ARO:3004678|rmtE,gb|AAL82403.1|ARO:3003297|Bbac_gyrA_FLO,32.727,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AQQ11622.1|ARO:3004686|MCR-1.7,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BBB21811.1|ARO:3004689|MCR-1.12,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVK94777.1|ARO:3004694|MCR-4.2,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,29.268,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ALD03565.1|ARO:3004679|rmtE2,gb|AAL82403.1|ARO:3003297|Bbac_gyrA_FLO,32.727,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AQY61516.1|ARO:3004687|MCR-1.8,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVM85874.1|ARO:3004690|MCR-1.13,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AUI38915.1|ARO:3004695|MCR-4.3,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,27.536,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|SBZ31568.1|ARO:3004691|MCR-3.4,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,31.818,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVK94779.1|ARO:3004696|MCR-4.4,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,29.268,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVK94778.1|ARO:3004697|MCR-4.5,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,29.268,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVM85875.1|ARO:3004698|MCR-5.2,gb|NP_217296.1|ARO:3004945|Mtub_ald_DCS,50.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF,gb|CAG41169.1|ARO:3003776|Saur_murA_FOF,37.701,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_063964000.1|ARO:3004102|kamB,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,21.154,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAL84423.1|ARO:3004146|cfrC,gb|AJP09758.1|ARO:3004681|Cdif_rpoC_VAN,25.676,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ANR95875.1|ARO:3004194|MCR-1.2,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAD59497.1|ARO:3000501|rpoB2,gb|CAC30845.1|ARO:3003284|Mlep_rpoB_RIF,83.348,70_to_90,antibiotic target alteration,antibiotic target alteration,1
gb|AAF94731.1|ARO:3004364|almG,gb|CAC29514.1|ARO:3003298|Mlep_gyrA_FLO,31.818,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|EGE18576.1|ARO:3004466|ICR-Mc,gb|NP_214856.1|ARO:3007798|Mtub_iniA_INH,34.884,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|AUN87920.1|ARO:3004500|MCR-3.11,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASK49942.1|ARO:3004501|MCR-6.1,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASK49941.1|ARO:3004502|MCR-2.2,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AST36140.1|ARO:3004503|MCR-3.6,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ATQ63376.1|ARO:3004504|MCR-3.10,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASU04896.1|ARO:3004505|MCR-3.5,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASK49940.1|ARO:3004506|MCR-1.10,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AVA31022.1|ARO:3004507|MCR-1.9,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AST36144.1|ARO:3004508|MCR-3.9,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AST36143.1|ARO:3004509|MCR-3.8,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AST36141.1|ARO:3004510|MCR-3.7,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|OYN70668.1|ARO:3004511|MCR-3.2,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AQK48217.1|ARO:3004513|MCR-1.6,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ANJ15621.1|ARO:3004514|MCR-1.3,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|APM87143.1|ARO:3004515|MCR-1.4,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,40.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AUR80098.1|ARO:3004517|MCR-7.1,gb|AKJ52802.1|ARO:3003310|Mhom_23S_FLO,24.528,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAB37345.2|ARO:3004592|erm(32),gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,25.974,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_082741435.1|ARO:3004569|ICR-Mo,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,28.0,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CZT31773.1|ARO:3004094|Erm(48),gb|AAO79895.1|ARO:3003797|Efae_YybT_DAP,41.935,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AJF36617.1|ARO:3004596|erm(46),gb|NP_215831.1|ARO:3003784|Mtub_murA_FOF,30.909,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AIX48090.1|ARO:3004599|clcD,gb|WP_010891786.1|ARO:3003309|Uure_parC_FLO,37.143,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AXY65402.1|ARO:3005021|cfr(D),gb|CAC30845.1|ARO:3003284|Mlep_rpoB_RIF,33.962,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CCI79240.1|ARO:3005047|eptB,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,22.642,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CDO12042.1|ARO:3005053|ArnT,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,25.49,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAB60941.1|ARO:3005099|Spyo_ErmA_MLSb,gb|VEH83056.1|ARO:3007544|Erhu_gyrA_ENR,33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_242934127.1|ARO:3007274|MCR-10.5,gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,29.885,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBO4158890.1|ARO:3007275|MCR-10.3,gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,29.885,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65958.1|ARO:3002955|vanY_in_vanA_cl,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,47.368,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAF61331.1|ARO:3002966|vanXY_in_vanC,gb|WP_000072047.1|ARO:3007752|Sisa_gyrB_FLO,40.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65955.1|ARO:3002942|vanH_in_vanA_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,25.0,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65957.1|ARO:3002949|vanX_in_vanA_cl,gb|NP_217685.1|ARO:3004993|Mtub_Rv3169_PZA,20.755,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAB05623.1|ARO:3002932|vanS_in_vanB_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,25.926,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAB05626.1|ARO:3002943|vanH_in_vanB_cl,gb|NP_217296.1|ARO:3004945|Mtub_ald_DCS,25.641,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAL27445.1|ARO:3002924|vanR_in_vanE_cl,gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST,32.895,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|AAD22403.1|ARO:3002970|vanT_in_vanC_cl,gb|WP_001153763.1|ARO:3007052|Hpyl_gyrA_FLO,25.444,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAB05625.1|ARO:3002964|vanW_in_vanB_cl,gb|NP_214519.2|ARO:3003459|Mtub_gyrB_FLO,23.377,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAL27444.1|ARO:3002971|vanT_in_vanE_cl,gb|VEG60537.1|ARO:3004835|Ngon_pilQ_BLA,36.364,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAM09853.1|ARO:3002957|vanY_in_vanD_cl,gb|KAE9504908.1|ARO:3004873|Ngon_folP_SLF,23.81,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF36806.1|ARO:3002963|vanZ_in_vanF_cl,gb|AAO81656.1|ARO:3003800|Efae_gdpD_DAP,35.714,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAR84673.1|ARO:3002936|vanS_in_vanF_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,28.638,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AKF16168.1|ARO:3003689|MCR-1.1,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ADP36409.1|ARO:3003730|Bbif_ileS_MUP,gb|CAA52296.1|ARO:3003729|Saur_ileS_MUP,27.373,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP,gb|CAA52296.1|ARO:3003729|Saur_ileS_MUP,30.795,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP,gb|CAA52296.1|ARO:3003729|Saur_ileS_MUP,30.135,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBO4150342.1|ARO:3007276|MCR-10.4,gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,29.885,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBO4154571.1|ARO:3007277|MCR-10.2,gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,29.885,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CDL65151.1|ARO:3003971|Erm(44)v,gb|CAJ66820.1|ARO:3003995|Cdif_gyrA_FLO,37.931,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|SBV31106.1|ARO:3004110|MCR-2.1,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASF81896.1|ARO:3004139|MCR-3.1,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASR73329.1|ARO:3004325|MCR-4.1,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,29.268,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ASK40551.1|ARO:3004332|MCR-5.1,gb|CAC30845.1|ARO:3003284|Mlep_rpoB_RIF,35.714,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF,gb|NP_215181.1|ARO:3003283|Mtub_rpoB_RIF,64.944,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AVX52225.1|ARO:3004516|MCR-8.1,gb|NP_215705.1|ARO:3004932|Mtub_sigI_INH,27.273,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CEJ95855.1|ARO:3004595|erm(45),gb|AAL82403.1|ARO:3003297|Bbac_gyrA_FLO,45.455,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|WP_111273846.1|ARO:3007278|MCR-3.17,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABX54689.1|ARO:3002973|vanTm_in_vanL,gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,50.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|ABA71729.1|ARO:3002959|vanY_in_vanG_cl,gb|AAL82403.1|ARO:3003297|Bbac_gyrA_FLO,20.354,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABA71728.1|ARO:3002937|vanS_in_vanG_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,30.667,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AHA41504.1|ARO:3002941|vanS_in_vanO_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,24.576,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AEP40501.1|ARO:3002969|vanXY_in_vanN,gb|AAO81656.1|ARO:3003800|Efae_gdpD_DAP,22.619,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABX54692.1|ARO:3002938|vanS_in_vanL_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,28.384,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl,gb|AAG08162.1|ARO:3003582|basR,35.808,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|ABA71726.1|ARO:3004253|vanU_in_vanG_cl,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,26.923,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AEP40504.1|ARO:3002940|vanS_in_vanN_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,32.9,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AEP40503.1|ARO:3002929|vanR_in_vanN_cl,gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST,34.222,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|ACL82958.1|ARO:3002939|vanS_in_vanM_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,29.596,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABX54690.1|ARO:3002974|vanTr_in_vanL,gb|NP_216424.1|ARO:3005102|Mtub_katG_PTO,35.135,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABA71730.1|ARO:3002965|vanW_in_vanG_cl,gb|AAL22048.1|ARO:3003939|Sent_parC_FLO,28.0,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AHA41505.1|ARO:3002930|vanR_in_vanO_cl,gb|AAG08162.1|ARO:3003582|basR,38.991,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|ACL82960.1|ARO:3002947|vanH_in_vanM_cl,gb|NP_216963.1|ARO:3004157|Mtub_folC_PAS,26.829,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ABX54688.1|ARO:3002968|vanXY_in_vanL,gb|AAO81656.1|ARO:3003800|Efae_gdpD_DAP,24.138,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AEP40502.2|ARO:3002975|vanT_in_vanN_cl,gb|CUX99269.1|ARO:3003790|Efac_liaF_DAP,26.0,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|BAE83690.1|ARO:3003724|vanW_in_vanI_cl,gb|CAG39568.1|ARO:3003287|Saur_rpoB_DAP,26.016,lt_40,antibiotic target alteration,antibiotic target alteration,1
