query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|AET99222.1|ARO:3001046|TEM-186,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ19620.1|ARO:3002444|OKP-B-11,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFO09968.1|ARO:3001476|OXA-184,gb|AAC22787.1|ARO:3004446|Hinf_PBP3_BLA,59.091,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|BAF63422.1|ARO:3001925|CTX-M-64,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAV65289.1|ARO:3001418|OXA-23,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAE48233.1|ARO:3002030|CMY-19,gb|AGG29535.1|ARO:3003306|Mmor_gyrB_FLO,23.418,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACQ82814.1|ARO:3002508|PDC-9,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,31.507,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAD53575.1|ARO:3002531|AAC(3)-Ic,gb|NP_216932.2|ARO:3004963|Mtub_eis_KAN,31.481,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAB63533.1|ARO:3002556|AAC(6')-Ii,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,35.714,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABD48715.1|ARO:3001626|OXA-88,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACM04459.1|ARO:3001158|SHV-109,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFJ79785.1|ARO:3002171|MIR-6,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,26.744,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK30619.1|ARO:3000957|TEM-90,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHL39327.1|ARO:3002099|CMY-86,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADK35873.1|ARO:3001469|OXA-169,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA53242.1|ARO:3001402|OXA-7,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,29.268,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAC87665.1|ARO:3000855|CAU-1,gb|VEG60537.1|ARO:3004835|Ngon_pilQ_BLA,32.432,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAN32638.1|ARO:3000842|EBR-1,gb|AAO82599.1|ARO:3003792|Efae_liaR_DAP,31.25,lt_40,antibiotic inactivation,antibiotic efflux,0
gb|AFH88134.1|ARO:3001983|CTX-M-124,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,43.333,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|CAQ00120.1|ARO:3001022|TEM-156,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AET07387.1|ARO:3002076|CMY-63,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHA11126.1|ARO:3001550|OXA-363,gb|AFC91828.1|ARO:3003041|Spne_PBP1a_AMX,25.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFN20670.1|ARO:3001499|OXA-240,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAX54694.1|ARO:3001901|CTX-M-39,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,36.667,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAL05630.1|ARO:3002313|KPC-3,gb|AMR95642.1|ARO:3003805|Efae_gshF_DAP,27.778,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAZ14084.2|ARO:3001013|TEM-146,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAF34336.1|ARO:3001080|SHV-22,gb|AAW90462.1|ARO:3003930|rpsJ,50.0,40_to_70,antibiotic inactivation,antibiotic target protection,0
gb|CAG34105.1|ARO:3000993|TEM-129,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABD58917.1|ARO:3002615|aadA15,gb|CAC29732.1|ARO:3003389|Mlep_folP_DAO,24.806,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGC54798.1|ARO:3002107|CMY-94,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.457,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76113.1|ARO:3002174|MIR-9,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,26.744,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ19601.1|ARO:3002421|OKP-A-4,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGU91756.1|ARO:3002359|NDM-9,gb|AAG08352.1|ARO:3003685|Paer_parE_FLO,36.364,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGZ83156.1|ARO:3001547|OXA-360,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,24.194,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CBH19182.1|ARO:3002057|CMY-46,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEB98920.1|ARO:3001479|OXA-194,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAD22539.1|ARO:3000923|TEM-54,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADZ75467.1|ARO:3002322|KPC-12,gb|AMR95642.1|ARO:3003805|Efae_gshF_DAP,27.778,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFK73452.1|ARO:3002094|CMY-81,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK13078.1|ARO:3002195|IMP-4,gb|CAJ66820.1|ARO:3003995|Cdif_gyrA_FLO,44.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ADY02554.1|ARO:3001965|CTX-M-105,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADK92148.1|ARO:3001709|OXA-182,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.027,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADI58620.1|ARO:3001660|OXA-176,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.027,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGW16409.1|ARO:3001515|OXA-327,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,30.081,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CCJ32596.1|ARO:3001673|OXA-248,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,30.357,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAA86871.1|ARO:3002841|vatB,gb|AJF82049.1|ARO:3003573|LpxA,23.894,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGW83452.1|ARO:3001541|OXA-354,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,29.268,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAM88398.1|ARO:3002370|VEB-1,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,52.941,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAB97924.1|ARO:3001411|OXA-16,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAI10727.2|ARO:3001111|SHV-55,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAW81342.1|ARO:3001619|OXA-71,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,30.357,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFW16978.1|ARO:3001352|SHV-168,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAC61820.1|ARO:3003151|CARB-22,gb|AAG08352.1|ARO:3003685|Paer_parE_FLO,31.818,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAD70280.1|ARO:3001890|CTX-M-28,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AGS82586.1|ARO:3002309|VIM-39,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,27.835,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76108.1|ARO:3002144|DHA-13,gb|ADL24064.1|ARO:3003737|Saur_fusE_FA,22.034,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHA80959.1|ARO:3001357|SHV-173,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAN63496.1|ARO:3002271|VIM-1,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,27.835,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABQ15112.1|ARO:3001802|OXA-141,gb|VEG60537.1|ARO:3004835|Ngon_pilQ_BLA,40.909,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAS79107.1|ARO:3000998|TEM-134,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA83855.1|ARO:3000380|FosC,gb|NP_217450.1|ARO:3004976|Mtub_ppsD_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIG51284.1|ARO:3001340|SHV-119,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAQ51348.1|ARO:3001451|OXA-139,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.027,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIS39742.1|ARO:3003157|TEM-219,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAC17625.1|ARO:3002518|OCH-5,gb|WP_010869372.1|ARO:3004630|Mgen_parC_MXF,22.115,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFG29918.1|ARO:3001670|OXA-231,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA65888.1|ARO:3001043|TEM-178,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAF27727.1|ARO:3002602|aadA2,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,61.538,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ABS12249.1|ARO:3002041|CMY-30,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA06311.1|ARO:3001869|CTX-M-6,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAO88912.1|ARO:3001895|CTX-M-33,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76115.1|ARO:3002178|MIR-13,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,26.744,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAT74613.1|ARO:3003676|AAC(6')-Ib',gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.5,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADQ38362.1|ARO:3002064|CMY-53,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76118.1|ARO:3001583|OXA-397,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.5,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ47136.2|ARO:3001135|SHV-81,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ17558.1|ARO:3001007|TEM-144,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ32491.1|ARO:3002622|aadA6/aadA10,gb|CAC29732.1|ARO:3003389|Mlep_folP_DAO,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAA03776.1|ARO:3000316|mphA,gb|YP_177706.1|ARO:3004924|Mtub_inbR_INH,44.186,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|CAI43417.1|ARO:3002411|OXY-5-1,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,38.71,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAS89984.1|ARO:3000977|TEM-114,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CCP42991.1|ARO:3002525|AAC(2')-Ic,gb|NP_218310.1|ARO:3003327|Mtub_embC_EMB,31.818,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFU25641.1|ARO:3002085|CMY-72,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAG12974.1|ARO:3002159|FOX-5,gb|AAB57788.1|ARO:3000464|Ngon_porin,25.0,lt_40,antibiotic inactivation,reduced permeability to antibiotic,0
gb|CAG28417.1|ARO:3001956|CTX-M-96,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AIS67613.1|ARO:3003165|CTX-M-157,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AGT20529.1|ARO:3002352|GES-23,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAV97956.1|ARO:3001908|CTX-M-46,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAN41427.1|ARO:3001775|OXA-119,gb|CAL35145.1|ARO:3003789|Cjej_gyrA_FLO,43.333,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAR03105.1|ARO:3001813|OXA-55,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,36.364,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAP33454.2|ARO:3001089|SHV-31,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA27061.1|ARO:3002648|APH(3')-IVa,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,30.233,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFQ23955.1|ARO:3001188|SHV-149,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABN69112.2|ARO:3002167|MIR-4,gb|BAE77595.1|ARO:3003303|Ecol_gyrB_AMU,26.214,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAA25717.1|ARO:3002624|ANT(4')-IIa,gb|YP_177995.1|ARO:3004957|Mtub_clpC1_PZA,40.741,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76092.1|ARO:3002126|CMY-115,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADZ54048.1|ARO:3001766|OXA-192,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.125,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAD03495.1|ARO:3002567|AAC(6')-Iw,gb|NP_216932.2|ARO:3004963|Mtub_eis_KAN,30.556,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABS90365.1|ARO:3001928|CTX-M-67,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAS13761.1|ARO:3002280|VIM-10,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AEE61368.1|ARO:3001487|OXA-210,gb|YP_177995.1|ARO:3004957|Mtub_clpC1_PZA,28.205,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADJ94120.1|ARO:3002345|GES-16,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA64682.1|ARO:3000914|TEM-45,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAM61952.1|ARO:3000967|TEM-104,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABV31690.1|ARO:3001641|OXA-110,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,30.357,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACB71165.1|ARO:3002316|KPC-6,gb|AMR95642.1|ARO:3003805|Efae_gshF_DAP,27.778,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAJ14288.1|ARO:3002270|IND-15,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,22.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK64187.1|ARO:3001092|SHV-34,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEM44648.1|ARO:3001970|CTX-M-110,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ABV71248.1|ARO:3001635|OXA-82,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ19615.1|ARO:3002440|OKP-B-7,gb|YP_177687.1|ARO:3004960|Mtub_ponA1_RFB,35.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAX56615.1|ARO:3001004|TEM-141,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CBJ06718.1|ARO:3001042|TEM-177,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEM44654.1|ARO:3001969|CTX-M-109,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AEB98923.1|ARO:3001482|OXA-197,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA37806.1|ARO:3002684|catII,gb|QWW12915.1|ARO:3007203|Kpne_PhoQ_CST,22.857,lt_40,antibiotic inactivation,antibiotic efflux,0
gb|CAG25831.1|ARO:3002445|OKP-B-12,gb|AAW90462.1|ARO:3003930|rpsJ,50.0,40_to_70,antibiotic inactivation,antibiotic target protection,0
gb|ABW86620.2|ARO:3001941|CTX-M-80,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAA26549.1|ARO:3002549|AAC(6')-Ic,gb|NP_388014.1|ARO:3007527|Bsub_rpsE_SPT,39.286,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AKO71461.1|ARO:3004608|EreD,gb|AAG06556.1|ARO:3003684|Paer_gyrA_FLO,26.316,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACV69996.1|ARO:3002386|BEL-2,gb|WP_000670110.1|ARO:3007055|Hpyl_rdxA_MTZ,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACI29347.1|ARO:3002495|CTX-M-85,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,39.286,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAS78754.1|ARO:3002261|IND-5,gb|AAB39605.1|ARO:3003361|Pros_EFTu_GE2A,30.556,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA26235.1|ARO:3003061|vph,gb|WP_003690088.1|ARO:3004956|Ngon_rpld,27.273,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACT66697.1|ARO:3000846|SIM-1,gb|QWW12915.1|ARO:3007203|Kpne_PhoQ_CST,44.444,40_to_70,antibiotic inactivation,antibiotic efflux,0
gb|BAD95494.1|ARO:3002895|SAT-2,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,31.081,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAG04518.1|ARO:3000149|FosA,gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST,47.368,40_to_70,antibiotic inactivation,antibiotic efflux,0
gb|CAB42615.1|ARO:3002394|OXY-1-6,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,38.71,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHA80105.1|ARO:3001841|ACT-20,gb|AAG06556.1|ARO:3003684|Paer_gyrA_FLO,28.09,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAB72069.1|ARO:3002201|IMP-10,gb|CAJ66820.1|ARO:3003995|Cdif_gyrA_FLO,41.667,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|CAI43419.1|ARO:3002412|OXY-5-2,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,38.71,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABV31691.1|ARO:3001642|OXA-111,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,29.464,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEV91553.1|ARO:3001713|OXA-214,gb|AFC91828.1|ARO:3003041|Spne_PBP1a_AMX,27.027,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA71321.1|ARO:3001866|CTX-M-3,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AFQ23953.1|ARO:3001186|SHV-147,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABA06587.1|ARO:3001120|SHV-65,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACH58985.1|ARO:3002485|LRA-2,gb|WP_001281271.1|ARO:3007751|Sisa_gyrA_FLO,29.412,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAW81337.1|ARO:3001614|OXA-65,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADK35874.1|ARO:3001470|OXA-170,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAC25500.1|ARO:3002560|AAC(6')-Iq,gb|AAL97684.1|ARO:3003387|Spyo_folP_SLF,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAM76670.1|ARO:3002625|ANT(4')-IIb,gb|YP_177687.1|ARO:3004960|Mtub_ponA1_RFB,38.095,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABB17185.1|ARO:3001914|CTX-M-52,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AGV10830.1|ARO:3002647|APH(3')-IIIa,gb|ABK64957.1|ARO:3007473|Mavi_gyrA_FLO,27.273,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACV32636.1|ARO:3001173|SHV-126,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,32.5,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAA22562.1|ARO:3002878|BcII,gb|AAC66824.2|ARO:3003777|Bbur_mur_FOF,35.484,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAP43641.1|ARO:3001810|OXA-53,gb|CAG39569.1|ARO:3003291|Saur_rpoC_DAP,27.5,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADK35870.1|ARO:3001466|OXA-166,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABN49111.1|ARO:3001146|SHV-94,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AJA32743.1|ARO:3003148|OXA-425,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAG29760.1|ARO:3002258|IND-2a,gb|AAB39605.1|ARO:3003361|Pros_EFTu_GE2A,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAC85660.1|ARO:3000960|TEM-93,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AER57903.1|ARO:3001500|OXA-251,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,35.294,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAR97270.1|ARO:3002334|GES-5,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABC96711.1|ARO:3001016|TEM-149,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFQ94051.1|ARO:3001991|CTX-M-132,gb|NP_214921.1|ARO:3007849|Mtub_fgd1_DLM,30.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADL27533.1|ARO:3002294|VIM-24,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
