query_id,pident,true_label,pred_label_embedding,embedding_correct,blast_correct
gb|AEU11363.1|ARO:3004622|QnrS10,98.624000,antibiotic target protection,antibiotic target protection,1,1
gb|CAG41812.1|ARO:3003733|fusC,41.905000,antibiotic target protection,antibiotic target alteration,0,1
gb|AKA86814.1|ARO:3003746|optrA,32.008000,antibiotic target protection,antibiotic efflux,0,1
gb|APC93960.1|ARO:3004636|qnrE1,99.065000,antibiotic target protection,antibiotic target protection,1,1
gb|AAD01868.1|ARO:3002867|dfrF,26.829000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAA90683.1|ARO:3003012|dfrA13,29.730000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAP69659.1|ARO:3003017|dfrA21,28.378000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAI99385.1|ARO:3002856|dfrA24,26.136000,antibiotic target replacement,antibiotic efflux,0,0
gb|ACJ63260.1|ARO:3000413|sul3,22.222000,antibiotic target replacement,antibiotic efflux,0,0
gb|AHV80711.1|ARO:3002863|dfrA8,37.500000,antibiotic target replacement,antibiotic efflux,0,0
gb|BAE15963.1|ARO:3002868|dfrG,20.370000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAA85213.1|ARO:3002866|dfrD,36.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAA25550.1|ARO:3003105|dfrA3,29.787000,antibiotic target replacement,antibiotic target alteration,0,0
gb|ABB71176.1|ARO:3003020|dfrA25,25.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAK60186.1|ARO:3003014|dfrA16,37.143000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAE53424.1|ARO:3003016|dfrA20,21.739000,antibiotic target replacement,antibiotic efflux,0,0
gb|ABQ47844.1|ARO:3000215|mecR1,32.018000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAL48457.1|ARO:3002857|dfrA26,32.203000,antibiotic target replacement,antibiotic efflux,0,0
gb|ADO00942.1|ARO:3003023|dfrB6,30.952000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAA82255.1|ARO:3002864|dfrB1,31.250000,antibiotic target replacement,antibiotic target alteration,0,0
gb|CAG34233.2|ARO:3003019|dfrA23,26.471000,antibiotic target replacement,antibiotic target alteration,0,0
gb|CCC86795.1|ARO:3001209|mecC,22.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|BAB41258.1|ARO:3000124|mecI,32.530000,antibiotic target replacement,antibiotic target alteration,0,0
gb|AAL59753.1|ARO:3000412|sul2,24.561000,antibiotic target replacement,antibiotic efflux,0,0
gb|ACR57831.1|ARO:3003022|dfrB3,35.714000,antibiotic target replacement,antibiotic efflux,0,0
gb|AEJ33969.1|ARO:3000410|sul1,26.190000,antibiotic target replacement,antibiotic efflux,0,0
gb|ADG84870.1|ARO:3002858|dfrA12,33.333000,antibiotic target replacement,antibiotic efflux,0,0
gb|ABG91835.1|ARO:3002860|dfrA17,32.075000,antibiotic target replacement,antibiotic target protection,0,0
gb|AGC51118.1|ARO:3000617|mecA,23.200000,antibiotic target replacement,antibiotic efflux,0,0
gb|AGY30828.1|ARO:3003018|dfrA22,33.333000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAO04716.1|ARO:3002865|dfrC,35.294000,antibiotic target replacement,antibiotic efflux,0,0
gb|AHG97174.1|ARO:3003011|dfrA10,26.829000,antibiotic target replacement,antibiotic target alteration,0,0
gb|EOD99669.1|ARO:3002875|dfrE,26.829000,antibiotic target replacement,antibiotic efflux,0,0
gb|ABB89122.1|ARO:3002861|dfrA5,39.394000,antibiotic target replacement,antibiotic efflux,0,0
gb|AHK10285.1|ARO:3002859|dfrA14,28.261000,antibiotic target replacement,antibiotic efflux,0,0
gb|BAI83385.1|ARO:3003440|mecB,30.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|CBL80435.1|ARO:3002869|dfrK,36.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|ABI20482.1|ARO:3003021|dfrB2,41.379000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAP74961.2|ARO:3002854|dfrA1,35.556000,antibiotic target replacement,antibiotic efflux,0,0
gb|AHB39758.1|ARO:3003013|dfrA15,35.556000,antibiotic target replacement,antibiotic efflux,0,0
gb|ACS44716.1|ARO:3002862|dfrA7,27.778000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAI29521.1|ARO:3004640|dfrA15b,24.242000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAB06660.1|ARO:3004644|Pmir_dfrA6,30.159000,antibiotic target replacement,antibiotic efflux,0,0
gb|ABO40886.1|ARO:3004645|dfrI,43.333000,antibiotic target replacement,antibiotic efflux,0,0
gb|AAN85115.1|ARO:3004642|dfrA3b,34.783000,antibiotic target replacement,antibiotic efflux,0,0
gb|AQX82857.1|ARO:3004185|mecD,21.091000,antibiotic target replacement,antibiotic efflux,0,0
gb|ABY55281.1|ARO:3004498|dfrB4,77.778000,antibiotic target replacement,antibiotic target alteration,0,0
gb|CAA40897.1|ARO:3004548|dfrA9,32.353000,antibiotic target replacement,antibiotic target alteration,0,0
gb|AAX46054.1|ARO:3004549|dfrB5,32.653000,antibiotic target replacement,antibiotic inactivation,0,0
gb|ACY06082.1|ARO:3004547|dfrA6,28.571000,antibiotic target replacement,antibiotic efflux,0,0
gb|ACD45689.1|ARO:3004550|dfrA27,26.829000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAT00035.1|ARO:3004551|dfrA28,23.810000,antibiotic target replacement,antibiotic target alteration,0,0
gb|CAQ53849.2|ARO:3004552|dfrA30,36.364000,antibiotic target replacement,antibiotic efflux,0,0
gb|ANN23980.1|ARO:3004554|dfrA29,25.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|ACZ52983.1|ARO:3004555|dfrA32,47.368000,antibiotic target replacement,antibiotic efflux,0,0
gb|ADB54781.1|ARO:3004556|dfrB7,20.513000,antibiotic target replacement,antibiotic target alteration,0,0
gb|AAK64581.1|ARO:3004568|dfrA18,35.484000,antibiotic target replacement,antibiotic efflux,0,0
gb|CCC86797.1|ARO:3005046|MecI_rep,35.294000,antibiotic target replacement,antibiotic target alteration,0,0
gb|BAD88719.1|ARO:3005084|dfrA31,26.374000,antibiotic target replacement,antibiotic efflux,0,0
gb|ASF80997.1|ARO:3005164|dfrA35,24.658000,antibiotic target replacement,antibiotic efflux,0,0
gb|WP_045475347.1|ARO:3005334|DfrA42_TMP,28.261000,antibiotic target replacement,antibiotic target alteration,0,0
gb|WP_188331861.1|ARO:3005345|DfrA43_TMP,32.727000,antibiotic target replacement,antibiotic efflux,0,0
gb|WP_058652112.1|ARO:3005346|DfrA34,30.556000,antibiotic target replacement,antibiotic target alteration,0,0
gb|WP_132586462.1|ARO:3005347|DfrA37,35.556000,antibiotic target replacement,antibiotic target protection,0,0
gb|WP_000949574.1|ARO:3005348|DfrA36,33.333000,antibiotic target replacement,antibiotic efflux,0,0
gb|WP_197749399.1|ARO:3005349|DfrA38,31.250000,antibiotic target replacement,antibiotic efflux,0,0
gb|WP_071846200.1|ARO:3005350|DfrB9,40.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|WP_149100971.1|ARO:3005351|DfrA39,34.783000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAF31623.1|ARO:3005354|dfr22,33.333000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAC8536249.1|ARO:3007456|dfrL,30.233000,antibiotic target replacement,antibiotic target protection,0,0
gb|ALZ46148.1|ARO:3007489|dfrB10,41.379000,antibiotic target replacement,antibiotic efflux,0,0
gb|PKO69073.1|ARO:3007490|dfrB11,40.000000,antibiotic target replacement,antibiotic efflux,0,0
gb|CAB12108.2|ARO:3003059|tmrB,31.579000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|AAP82271.1|ARO:3004123|Bpse_Omp38,40.385000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|CAA09666.1|ARO:3004122|Kpne_OmpK37,50.000000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|CDO13836.1|ARO:3005044|OmpA,28.000000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|QFQ03949.1|ARO:3005051|LpsB,24.074000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|ABG48543.1|ARO:3005052|LpsA,28.235000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|WKR28567.1|ARO:3007678|IreK,24.324000,reduced permeability to antibiotic,antibiotic efflux,0,0
gb|WMY66391.1|ARO:3007682|MdtQ,27.490000,reduced permeability to antibiotic,antibiotic efflux,0,0
